index,Order ID,Date,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-country,B2B
50188,403-1327057-9311554,05-31-22,kurta,3XL,1,INR,487.0,COIMBATORE,TAMIL NADU,IN,False
50189,403-1327057-9311554,05-31-22,kurta,3XL,1,INR,487.0,COIMBATORE,TAMIL NADU,IN,False
50194,406-5800090-9485943,05-31-22,Western Dress,XXL,1,INR,791.0,VARANASI,UTTAR PRADESH,IN,False
50195,407-2414990-0938731,05-31-22,Set,S,1,INR,667.0,GHAZIABAD,UTTAR PRADESH,IN,False
50198,406-3938309-8931529,05-31-22,kurta,XXL,1,INR,517.0,VADODARA,Gujarat,IN,False
50217,406-8789687-3497131,05-31-22,Set,XL,1,INR,478.0,Eluru,ANDHRA PRADESH,IN,False
50221,406-1982573-1502700,05-31-22,Set,L,1,INR,499.0,CHENNAI,TAMIL NADU,IN,False
50222,406-1982573-1502700,05-31-22,Set,L,1,INR,499.0,CHENNAI,TAMIL NADU,IN,False
50228,404-0656252-1477910,05-31-22,kurta,6XL,1,INR,1099.0,NEW DELHI,DELHI,IN,False
50234,405-9082537-8633111,05-31-22,Western Dress,S,1,INR,771.0,VADODARA,Gujarat,IN,False
50248,402-4105843-8777145,05-31-22,kurta,S,1,INR,325.0,NELLORE,ANDHRA PRADESH,IN,False
50249,402-4105843-8777145,05-31-22,kurta,S,1,INR,345.0,NELLORE,ANDHRA PRADESH,IN,False
50255,403-7209460-4457134,05-31-22,Set,XS,1,INR,736.0,KALYAN west,MAHARASHTRA,IN,False
50260,408-0772717-5223563,05-31-22,kurta,3XL,1,INR,441.0,MOHALI,PUNJAB,IN,False
50267,406-0716613-7385916,05-31-22,kurta,L,1,INR,382.0,BARWAHA,MADHYA PRADESH,IN,False
50268,405-3609688-8650757,05-31-22,Western Dress,XL,1,INR,721.0,RANCHI,JHARKHAND,IN,False
50278,403-4648336-2594718,05-31-22,Western Dress,XXL,1,INR,688.0,GURUGRAM,HARYANA,IN,False
50282,402-3555066-3229912,05-31-22,kurta,3XL,1,INR,359.0,KOLAZHY,KERALA,IN,False
50287,404-7857037-1305901,05-31-22,Set,S,1,INR,999.0,MARAIMALAINAGAR,TAMIL NADU,IN,False
50290,405-1196234-1909168,05-31-22,Western Dress,M,1,INR,721.0,PEDDAPALLI,TELANGANA,IN,False
50293,406-9862314-8770727,05-31-22,Western Dress,XL,1,INR,690.0,MUMBAI,MAHARASHTRA,IN,False
50301,403-9546141-7492325,05-31-22,Top,M,1,INR,399.0,Gurgaon,HARYANA,IN,False
50302,403-9546141-7492325,05-31-22,Top,L,1,INR,493.0,Gurgaon,HARYANA,IN,False
50312,404-1464092-7870720,05-31-22,Set,L,1,INR,759.0,JAMSHEDPUR,JHARKHAND,IN,False
50314,406-5175041-0284339,05-31-22,kurta,M,1,INR,665.0,Chennai,TAMIL NADU,IN,False
50320,406-2833040-7467533,05-31-22,Set,XL,1,INR,1186.0,Thane West,MAHARASHTRA,IN,False
50325,404-1841379-6375532,05-31-22,kurta,S,1,INR,575.0,KOLLAM,KERALA,IN,False
50327,405-7060648-6355569,05-31-22,Set,XL,1,INR,1133.0,NELLORE,ANDHRA PRADESH,IN,False
50331,408-7370041-4217118,05-31-22,kurta,5XL,1,INR,0.0,HYDERABAD,TELANGANA,IN,False
50335,406-2833370-2208311,05-31-22,kurta,4XL,1,INR,925.0,HYDERABAD,TELANGANA,IN,False
50337,407-6945195-9167518,05-31-22,Western Dress,S,1,INR,771.0,KARWAR,KARNATAKA,IN,False
50341,408-3986211-5094704,05-31-22,kurta,3XL,1,INR,709.0,TIRUCHIRAPPALLI,TAMIL NADU,IN,False
50342,408-3986211-5094704,05-31-22,kurta,3XL,2,INR,1418.0,TIRUCHIRAPPALLI,TAMIL NADU,IN,False
50343,408-3986211-5094704,05-31-22,kurta,3XL,1,INR,665.0,TIRUCHIRAPPALLI,TAMIL NADU,IN,False
50346,402-9743540-9438712,05-31-22,Western Dress,L,1,INR,771.0,BOKO,ASSAM,IN,False
50348,404-0280275-2431533,05-30-22,Top,L,1,INR,625.0,AHMEDABAD,Gujarat,IN,False
50349,404-9881968-3152349,05-30-22,kurta,M,1,INR,307.0,Hyderabad,TELANGANA,IN,False
50362,403-3284189-1639557,05-30-22,Western Dress,3XL,1,INR,885.0,MUMBAI,MAHARASHTRA,IN,False
50364,402-9049584-9029915,05-30-22,Set,S,1,INR,1186.0,KADAPA,ANDHRA PRADESH,IN,False
50369,403-8866490-4393154,05-30-22,kurta,XL,1,INR,443.0,HYDERABAD,TELANGANA,IN,False
50372,408-1506223-9129918,05-30-22,kurta,XXL,1,INR,0.0,RAIPUR,CHHATTISGARH,IN,False
50376,406-7637112-2029107,05-30-22,Western Dress,3XL,1,INR,771.0,AHMEDABAD,Gujarat,IN,False
50377,408-1208566-1673952,05-30-22,Set,3XL,1,INR,1499.0,Panchkula,HARYANA,IN,False
50382,403-8607630-8349142,05-30-22,Set,S,1,INR,1186.0,PUNE,MAHARASHTRA,IN,False
50387,171-0406401-0247514,05-30-22,kurta,XL,1,INR,301.0,Dombivli,MAHARASHTRA,IN,False
50392,403-5033161-7598703,05-30-22,Western Dress,XL,1,INR,721.0,PUNE,MAHARASHTRA,IN,False
50400,403-9198901-1618747,05-30-22,kurta,XL,1,INR,318.0,KOLKATA,WEST BENGAL,IN,False
50408,404-0201020-7770704,05-30-22,Western Dress,XL,1,INR,721.0,Anantapur district,ANDHRA PRADESH,IN,False
50409,407-2896774-4142754,05-30-22,Set,XL,1,INR,612.0,Dhanbad,JHARKHAND,IN,False
50410,408-2026130-8233924,05-30-22,Western Dress,L,1,INR,771.0,PATNA,BIHAR,IN,False
50420,405-4446784-2251543,05-30-22,Set,L,1,INR,788.0,AMROHA,UTTAR PRADESH,IN,False
50421,405-4446784-2251543,05-30-22,Set,XL,1,INR,599.0,AMROHA,UTTAR PRADESH,IN,False
50424,404-6715908-4722725,05-30-22,kurta,M,1,INR,318.0,Bangalore,KARNATAKA,IN,False
50432,406-9753271-1745900,05-30-22,Top,XXL,1,INR,399.0,ANAND,Gujarat,IN,False
50433,406-8134609-5722762,05-30-22,kurta,XL,1,INR,399.0,Bangalore,KARNATAKA,IN,False
50435,408-7123255-6768338,05-30-22,Top,XXL,1,INR,0.0,DEHRADUN,UTTARAKHAND,IN,False
50437,404-2045113-7223515,05-30-22,Top,XL,1,INR,529.0,MUMBAI,MAHARASHTRA,IN,False
50441,403-2769820-9904364,05-30-22,kurta,M,1,INR,435.0,HYDERABAD,TELANGANA,IN,False
50445,404-8062995-7260328,05-30-22,kurta,L,1,INR,471.0,ERNAKULAM,KERALA,IN,False
50466,402-0968739-3741967,05-30-22,Set,M,1,INR,999.0,BENGALURU,KARNATAKA,IN,False
50469,403-6234551-3054748,05-30-22,Set,S,1,INR,648.0,GURUGRAM,HARYANA,IN,False
50475,402-5981108-9386759,05-30-22,Set,3XL,1,INR,648.0,OLLUR,KERALA,IN,False
50479,406-5306120-2760340,05-30-22,kurta,M,1,INR,355.0,BHOPAL,MADHYA PRADESH,IN,False
50512,171-0126540-3038753,05-30-22,Set,3XL,1,INR,999.0,GUNTAKAL,ANDHRA PRADESH,IN,False
50522,408-5506182-4962732,05-30-22,Set,XXL,1,INR,1072.0,JHANSI,UTTAR PRADESH,IN,False
50527,402-2173060-3756358,05-30-22,kurta,XXL,1,INR,524.0,churachandpur,MANIPUR,IN,False
50531,408-3742709-6218733,05-30-22,Western Dress,XS,1,INR,771.0,BENGALURU,KARNATAKA,IN,False
50535,171-9444032-8843562,05-30-22,kurta,S,1,INR,301.0,SRIKAKULAM,ANDHRA PRADESH,IN,False
50541,403-6905397-1642756,05-30-22,kurta,M,1,INR,499.0,PANDHARPUR,MAHARASHTRA,IN,False
50542,408-5272930-3701954,05-30-22,kurta,L,1,INR,565.0,NEW DELHI,DELHI,IN,False
50544,404-9507159-5021140,05-30-22,Western Dress,L,1,INR,771.0,VISAKHAPATNAM,ANDHRA PRADESH,IN,False
50545,407-4531024-2632330,05-30-22,Western Dress,S,1,INR,721.0,HIRIYUR,KARNATAKA,IN,False
50547,407-2907206-7086746,05-30-22,Set,M,1,INR,759.0,PUNE,MAHARASHTRA,IN,False
50559,406-8987033-1900359,05-30-22,Set,L,1,INR,1099.0,District MANDI,HIMACHAL PRADESH,IN,False
50569,406-6390570-8501912,05-30-22,Set,XXL,1,INR,613.0,HYDERABAD,TELANGANA,IN,False
50572,171-3121250-3414749,05-30-22,Set,XS,1,INR,699.0,MAHOBA,UTTAR PRADESH,IN,False
50577,171-6351608-1144362,05-30-22,Set,M,1,INR,759.0,RAJAHMUNDRY,ANDHRA PRADESH,IN,False
50578,404-5708393-7500364,05-30-22,kurta,S,1,INR,382.0,CHENNAI,TAMIL NADU,IN,False
50583,405-9498744-0469158,05-30-22,Set,3XL,1,INR,1186.0,KATHUA,JAMMU & KASHMIR,IN,False
50587,405-9007010-0193163,05-30-22,kurta,XS,1,INR,499.0,CHENNAI,TAMIL NADU,IN,False
50589,403-3901547-8371542,05-30-22,Western Dress,3XL,1,INR,885.0,MUMBAI,MAHARASHTRA,IN,False
50595,404-8008865-4349941,05-30-22,kurta,3XL,1,INR,475.0,KOLLAM,KERALA,IN,False
50597,171-9612354-7831504,05-30-22,Set,M,1,INR,666.0,BENGALURU,KARNATAKA,IN,False
50598,406-2829692-2654739,05-30-22,Western Dress,XS,1,INR,721.0,BENGALURU,KARNATAKA,IN,False
50605,408-1103163-1265911,05-30-22,Set,XXL,1,INR,852.0,JALANDHAR,PUNJAB,IN,False
50606,402-2070168-9009909,05-30-22,kurta,L,1,INR,399.0,JAGDALPUR,CHHATTISGARH,IN,False
50608,403-7116142-3364309,05-30-22,kurta,3XL,1,INR,307.0,AIZAWL,MIZORAM,IN,False
50609,403-7116142-3364309,05-30-22,kurta,3XL,1,INR,301.0,AIZAWL,MIZORAM,IN,False
50614,406-3783643-1039558,05-30-22,Set,S,1,INR,1186.0,KANKIPADU,ANDHRA PRADESH,IN,False
50619,402-9132376-0355525,05-30-22,Set,S,1,INR,631.0,BENGALURU,KARNATAKA,IN,False
50620,404-0324811-1134738,05-30-22,Top,M,1,INR,399.0,PORT BLAIR,ANDAMAN & NICOBAR ,IN,False
50625,402-4103768-0729146,05-30-22,Set,S,1,INR,729.0,SONIPAT,HARYANA,IN,False
50626,171-1640214-6081939,05-30-22,Set,XS,1,INR,1099.0,GREATER NOIDA,UTTAR PRADESH,IN,False
50633,407-8626893-4705957,05-30-22,Western Dress,L,1,INR,721.0,CHANDANNAGAR,WEST BENGAL,IN,False
50635,171-1435117-4107529,05-30-22,kurta,3XL,1,INR,345.0,AVANIGADDA,ANDHRA PRADESH,IN,False
50641,406-9397645-9872346,05-30-22,Set,XS,1,INR,605.0,HYDERABAD,TELANGANA,IN,False
50643,402-1740214-2368326,05-30-22,Western Dress,S,1,INR,771.0,BENGALURU,KARNATAKA,IN,False
50648,404-6543499-9845138,05-30-22,kurta,XXL,1,INR,771.0,QUEPEM,GOA,IN,False
50653,404-5242736-6957962,05-30-22,Western Dress,L,1,INR,771.0,MALDA,WEST BENGAL,IN,False
50654,407-6493684-5549121,05-30-22,Set,S,1,INR,667.0,BERHAMPUR,ODISHA,IN,False
50666,406-1804929-7507501,05-30-22,Set,L,1,INR,788.0,CHANDIGARH,CHANDIGARH,IN,False
50673,404-3479240-2655522,05-30-22,Top,M,1,INR,625.0,Pune,MAHARASHTRA,IN,False
50676,406-0707440-1425152,05-30-22,Western Dress,L,1,INR,771.0,Guwahati,ASSAM,IN,False
50679,406-9752437-5109106,05-30-22,Western Dress,XL,1,INR,899.0,THANE,MAHARASHTRA,IN,False
50684,404-9343426-4926726,05-30-22,Set,3XL,1,INR,1186.0,BENGALURU,KARNATAKA,IN,False
50691,407-4176572-7221142,05-30-22,Set,L,1,INR,759.0,JIND,HARYANA,IN,False
50695,403-5007074-1328301,05-30-22,Top,XL,1,INR,599.0,JABALPUR,MADHYA PRADESH,IN,False
50701,408-0681607-1624350,05-30-22,Set,XL,1,INR,696.0,DURGAPUR,WEST BENGAL,IN,False
50703,404-1421024-4870766,05-30-22,Set,3XL,1,INR,499.0,RANCHI,JHARKHAND,IN,False
50709,404-2641464-5483514,05-30-22,Western Dress,S,1,INR,792.0,Hyderabad,TELANGANA,IN,False
50711,402-9854430-6426768,05-30-22,kurta,3XL,1,INR,382.0,CANDOLIM,GOA,IN,False
50712,408-8804911-5257146,05-30-22,kurta,XL,1,INR,0.0,KOLKATA,WEST BENGAL,IN,False
50714,402-4665386-2110759,05-30-22,Western Dress,S,1,INR,885.0,NARASAPUR,ANDHRA PRADESH,IN,False
50716,405-7869258-3199552,05-30-22,Western Dress,3XL,1,INR,885.0,BIDHAN NAGAR,WEST BENGAL,IN,False
50718,405-8469445-5990763,05-30-22,kurta,M,1,INR,345.0,Moolavaikkal,TAMIL NADU,IN,False
50725,407-0040356-9247523,05-30-22,Western Dress,M,1,INR,771.0,"Malkajgiri, Hyderabad",TELANGANA,IN,False
50728,407-8295573-8774764,05-30-22,Set,L,1,INR,988.0,KARIMNAGAR,TELANGANA,IN,False
50735,405-5322579-0206730,05-30-22,Western Dress,L,1,INR,885.0,Coimbatore,TAMIL NADU,IN,False
50736,403-0277407-4664366,05-30-22,Western Dress,XXL,1,INR,771.0,PUNE,MAHARASHTRA,IN,False
50739,403-4872130-3962703,05-30-22,Set,M,1,INR,736.0,HYDERABAD,TELANGANA,IN,False
50745,402-4047820-7423522,05-30-22,Bottom,3XL,1,INR,301.0,CHENNAI,TAMIL NADU,IN,False
50748,404-9070915-7072328,05-30-22,Set,L,1,INR,788.0,NEW DELHI,DELHI,IN,False
50755,406-8110471-1007546,05-30-22,Western Dress,XL,1,INR,771.0,INDORE,MADHYA PRADESH,IN,False
50756,403-4245842-1840340,05-30-22,Set,M,1,INR,443.0,BENGALURU,KARNATAKA,IN,False
50760,402-5031375-8474763,05-30-22,kurta,S,1,INR,517.0,Nasik,MAHARASHTRA,IN,False
50761,402-5031375-8474763,05-30-22,kurta,S,1,INR,487.0,Nasik,MAHARASHTRA,IN,False
50763,407-7859640-7197124,05-30-22,Set,L,1,INR,788.0,GORAKHPUR,UTTAR PRADESH,IN,False
50774,402-6316254-9389158,05-30-22,Western Dress,3XL,1,INR,771.0,Namchi South sikkim,SIKKIM,IN,False
50776,406-9956984-9717118,05-30-22,Set,M,1,INR,1523.0,BEGOWAL,PUNJAB,IN,False
50778,406-1117294-9190744,05-30-22,Western Dress,XL,1,INR,771.0,ALLAHABAD,UTTAR PRADESH,IN,False
50779,408-9423950-3232300,05-30-22,kurta,XL,1,INR,0.0,GHAZIABAD,UTTAR PRADESH,IN,False
50782,408-6324694-6678752,05-30-22,Western Dress,M,1,INR,899.0,HYDERABAD,TELANGANA,IN,False
50784,402-0549206-7793934,05-30-22,Western Dress,3XL,1,INR,771.0,BHOPAL,MADHYA PRADESH,IN,False
50787,402-8649924-5224310,05-30-22,Set,M,1,INR,1186.0,Gurgaon,HARYANA,IN,False
50788,171-4526342-9085163,05-30-22,kurta,3XL,1,INR,443.0,HYDERABAD,TELANGANA,IN,False
50793,405-2322241-9297125,05-30-22,Set,XS,1,INR,599.0,MUMBAI,MAHARASHTRA,IN,False
50794,408-6629574-8158753,05-30-22,kurta,XL,1,INR,345.0,BENGALURU,KARNATAKA,IN,False
50796,171-1546028-0033141,05-30-22,Set,XL,1,INR,648.0,MUMBAI,MAHARASHTRA,IN,False
50797,406-7746052-3049118,05-30-22,Set,XL,1,INR,666.0,BENGALURU,KARNATAKA,IN,False
50800,405-8770627-4833165,05-30-22,kurta,XL,1,INR,399.0,MUMBAI,MAHARASHTRA,IN,False
50801,402-0405661-5646768,05-30-22,Western Dress,M,1,INR,721.0,EDDUMAILARAM,TELANGANA,IN,False
50805,407-9758460-8822765,05-30-22,Western Dress,XS,1,INR,625.0,KOLKATA,WEST BENGAL,IN,False
50806,171-0710720-3199553,05-30-22,Western Dress,XL,1,INR,791.0,SECUNDERABAD,TELANGANA,IN,False
50812,405-7987292-3363554,05-30-22,Set,L,1,INR,1072.0,GURUGRAM,HARYANA,IN,False
50818,407-7791028-6677956,05-30-22,Set,XS,1,INR,857.0,Rourkela,ODISHA,IN,False
50821,171-4391794-3309135,05-30-22,Top,L,1,INR,574.0,CHENNAI,TAMIL NADU,IN,False
50826,408-0834649-0456344,05-30-22,Western Dress,XL,1,INR,741.0,HYDERABAD,TELANGANA,IN,False
50828,402-3024282-7704338,05-30-22,kurta,6XL,1,INR,925.0,MANGALURU,KARNATAKA,IN,False
50829,402-6123528-5780341,05-30-22,Western Dress,XXL,1,INR,899.0,NAKODAR,PUNJAB,IN,False
50831,408-9584570-9357933,05-30-22,Set,S,1,INR,999.0,VISAKHAPATNAM,ANDHRA PRADESH,IN,False
50832,406-5549752-0412345,05-30-22,Set,S,1,INR,666.0,Mudigere,KARNATAKA,IN,False
50833,408-5760288-7561114,05-30-22,kurta,S,1,INR,301.0,Udaipur,RAJASTHAN,IN,False
50841,402-1782277-8021963,05-30-22,Set,M,1,INR,999.0,NALLUR KANNIYAKUMARI DISTRICT,TAMIL NADU,IN,False
50854,404-2259519-5132336,05-30-22,Top,M,1,INR,690.0,AHMEDABAD,Gujarat,IN,False
50855,406-9911230-2165934,05-30-22,kurta,S,1,INR,382.0,JAMMU,JAMMU & KASHMIR,IN,False
50876,408-5373898-7821926,05-30-22,Top,M,1,INR,690.0,NOIDA,UTTAR PRADESH,IN,False
50878,408-7210534-3169940,05-30-22,kurta,M,1,INR,0.0,KOLKATA,WEST BENGAL,IN,False
50886,404-2359527-4088355,05-30-22,Set,XL,1,INR,631.0,PUNE,MAHARASHTRA,IN,False
50893,402-8118685-8437115,05-30-22,kurta,M,1,INR,487.0,Calicut,KERALA,IN,False
50894,402-8118685-8437115,05-30-22,Set,M,1,INR,666.0,Calicut,KERALA,IN,False
50895,406-9333439-1000363,05-30-22,Top,3XL,2,INR,1026.0,GURUGRAM,HARYANA,IN,False
50905,171-8861966-4225919,05-30-22,kurta,M,1,INR,329.0,VARANASI,UTTAR PRADESH,IN,False
50907,402-6296213-5849103,05-30-22,Set,L,1,INR,599.0,Mumbai,MAHARASHTRA,IN,False
50909,171-8742266-1811501,05-30-22,Set,S,1,INR,999.0,Thoothukudi,TAMIL NADU,IN,False
50915,406-2992839-7385165,05-30-22,Set,M,1,INR,881.0,COIMBATORE,TAMIL NADU,IN,False
50917,402-4559462-5398757,05-30-22,Western Dress,L,1,INR,885.0,HYDERABAD,TELANGANA,IN,False
50924,404-3979418-1468343,05-30-22,Set,M,1,INR,537.0,THANE,MAHARASHTRA,IN,False
50926,408-9310852-6380304,05-30-22,Western Dress,L,1,INR,0.0,TIRUPATI,ANDHRA PRADESH,IN,False
50928,406-6613007-3276309,05-30-22,Western Dress,XXL,1,INR,791.0,NEW DELHI,DELHI,IN,False
50932,407-7942966-3728324,05-30-22,Set,XXL,1,INR,614.0,NOIDA,UTTAR PRADESH,IN,False
50937,408-8187628-9430712,05-30-22,Western Dress,S,1,INR,0.0,BHOPAL,MADHYA PRADESH,IN,False
50947,171-6117297-2137121,05-30-22,Set,XL,1,INR,852.0,BENGALURU,KARNATAKA,IN,False
50951,403-4221296-3221955,05-30-22,Set,L,1,INR,850.0,BANGALORE,KARNATAKA,IN,False
50952,405-1488644-8545128,05-30-22,Western Dress,L,1,INR,859.0,Ahmedabad,Gujarat,IN,False
50960,408-2768972-2920329,05-30-22,Set,M,1,INR,0.0,AHMADNAGAR,MAHARASHTRA,IN,False
50970,405-0730734-9193966,05-30-22,Western Dress,3XL,1,INR,771.0,SANGLI MIRAJ KUPWAD,MAHARASHTRA,IN,False
50984,402-5808296-0943537,05-30-22,Set,XXL,1,INR,999.0,LUCKNOW,UTTAR PRADESH,IN,False
50992,402-3155642-8920338,05-30-22,Western Dress,S,1,INR,699.0,"Ranipet, VELLORE DT",TAMIL NADU,IN,False
50995,407-6372426-5637964,05-30-22,kurta,3XL,1,INR,399.0,Dombivli,MAHARASHTRA,IN,False
50996,402-3256984-2774736,05-30-22,Western Dress,S,1,INR,771.0,METTUPALAYAM TIRUCHIRAPPALLI DISTRICT,TAMIL NADU,IN,False
51000,404-7672831-2392318,05-30-22,Western Dress,XXL,1,INR,791.0,THANE,MAHARASHTRA,IN,False
51014,402-0739620-3818720,05-30-22,Western Dress,XXL,1,INR,586.0,AHMEDABAD,Gujarat,IN,False
51016,403-2349146-9273921,05-30-22,kurta,3XL,1,INR,399.0,MUMBAI,MAHARASHTRA,IN,False
51021,404-3396963-3404340,05-30-22,kurta,L,1,INR,471.0,DIMAPUR,NAGALAND,IN,False
51030,405-3160062-2052356,05-30-22,Western Dress,S,1,INR,825.0,MOHALI,PUNJAB,IN,False
51032,406-8640155-1074746,05-30-22,Set,XS,1,INR,999.0,BENGALURU,KARNATAKA,IN,False
51036,408-2327164-4409957,05-30-22,kurta,XS,1,INR,399.0,RAJAHMUNDRY,ANDHRA PRADESH,IN,False
51037,171-5843884-4389914,05-30-22,Western Dress,3XL,1,INR,771.0,ALLAHABAD,UTTAR PRADESH,IN,False
51040,408-7594611-2689113,05-30-22,Set,XXL,1,INR,0.0,LUCKNOW,UTTAR PRADESH,IN,False
51046,405-7992341-0144354,05-30-22,Set,XL,1,INR,988.0,GUNTUR,ANDHRA PRADESH,IN,False
51057,405-1777410-1727556,05-30-22,Set,XL,1,INR,999.0,MORSHI,MAHARASHTRA,IN,False
51065,404-7625911-7388337,05-30-22,Set,XXL,1,INR,1695.0,BHUBANESWAR,ODISHA,IN,False
51066,171-6011499-0764365,05-30-22,Set,M,1,INR,759.0,BENGALURU,KARNATAKA,IN,False
51067,402-4693702-2357112,05-30-22,Western Dress,XL,1,INR,792.0,JAIPUR,RAJASTHAN,IN,False
51069,404-3449641-8503547,05-30-22,kurta,XS,1,INR,355.0,CHENNAI,TAMIL NADU,IN,False
51072,407-7495141-2925929,05-30-22,Set,L,1,INR,1438.0,bokaro,JHARKHAND,IN,False
51073,171-5161796-1681140,05-30-22,kurta,3XL,1,INR,330.0,GURUGRAM,HARYANA,IN,False
51082,406-1929726-5385137,05-30-22,kurta,M,1,INR,368.0,Kishangarh,RAJASTHAN,IN,False
51083,403-4215944-7394761,05-30-22,Top,XL,1,INR,529.0,BENGALURU,KARNATAKA,IN,False
51093,406-7357432-7610743,05-30-22,Set,S,1,INR,1186.0,PALAKKAD,KERALA,IN,False
51099,402-4841607-6444338,05-30-22,kurta,3XL,1,INR,382.0,FARIDABAD,HARYANA,IN,False
51105,404-8212581-0718745,05-30-22,Set,M,1,INR,999.0,TRIVANDRUM,KERALA,IN,False
51106,405-8751981-9040342,05-30-22,kurta,XS,1,INR,587.0,AMBARNATH,MAHARASHTRA,IN,False
51110,402-6180670-7371514,05-30-22,Set,M,1,INR,759.0,CHENNAI,TAMIL NADU,IN,False
51114,408-8555506-8784369,05-30-22,kurta,L,1,INR,0.0,CHENNAI,TAMIL NADU,IN,False
51118,407-2625977-5370729,05-30-22,Set,L,1,INR,1477.0,SURAT,Gujarat,IN,False
51120,408-2296896-0959537,05-30-22,Set,M,1,INR,0.0,Rewari,HARYANA,IN,False
51122,406-4142026-2038750,05-30-22,Set,L,1,INR,579.0,TEZPUR,ASSAM,IN,False
51125,405-2174377-3697125,05-30-22,kurta,3XL,1,INR,635.0,COIMBATORE,TAMIL NADU,IN,False
51131,402-8718774-8825959,05-30-22,kurta,XL,1,INR,575.0,GADCHIROLI,MAHARASHTRA,IN,False
51139,171-5871573-2933130,05-30-22,kurta,XL,1,INR,329.0,CHENNAI,TAMIL NADU,IN,False
51142,171-0462079-9663500,05-30-22,Western Dress,3XL,1,INR,859.0,KALYAN,MAHARASHTRA,IN,False
51143,171-1140894-8493108,05-30-22,Top,XL,1,INR,625.0,PUNE,MAHARASHTRA,IN,False
51147,406-3728136-7913100,05-30-22,Western Dress,M,1,INR,771.0,MUMBAI,MAHARASHTRA,IN,False
51154,404-4199716-9753166,05-30-22,Western Dress,3XL,1,INR,721.0,MUMBAI,MAHARASHTRA,IN,False
51161,408-4944240-6841920,05-30-22,Set,XXL,1,INR,999.0,HYDERABAD,TELANGANA,IN,False
51164,171-3438468-3948353,05-30-22,Set,M,1,INR,1338.0,PATNA,BIHAR,IN,False
51166,406-6204172-3115567,05-30-22,Top,L,1,INR,648.0,AJMER,RAJASTHAN,IN,False
51172,171-9726966-2172302,05-30-22,Western Dress,3XL,1,INR,771.0,PUNE,MAHARASHTRA,IN,False
51174,402-1126139-5449166,05-30-22,Western Dress,M,1,INR,885.0,NEW DELHI,DELHI,IN,False
51182,407-1432010-0573123,05-30-22,Set,XS,1,INR,568.0,DEHRADUN,UTTARAKHAND,IN,False
51185,171-9727600-3972312,05-30-22,Set,S,1,INR,799.0,LUCKNOW,UTTAR PRADESH,IN,False
51190,406-2793976-7750757,05-30-22,Set,3XL,1,INR,999.0,PALAI,KERALA,IN,False
51220,406-0746196-6800307,05-30-22,Western Dress,XS,1,INR,741.0,GURUGRAM,HARYANA,IN,False
51224,408-0916341-2004329,05-30-22,Set,M,1,INR,759.0,MALAUT,PUNJAB,IN,False
51241,406-6840286-9640316,05-30-22,Top,M,1,INR,354.0,NEW DELHI,DELHI,IN,False
51251,406-9472584-9876358,05-30-22,Western Dress,3XL,1,INR,771.0,new delhi,New Delhi,IN,False
51255,408-6559046-3187543,05-30-22,Set,M,1,INR,759.0,BENGALURU,KARNATAKA,IN,False
51261,403-9181569-2508328,05-30-22,kurta,XL,1,INR,587.0,SHIMLA,HIMACHAL PRADESH,IN,False
51272,408-9386162-2189932,05-30-22,Set,M,1,INR,886.0,GREATER NOIDA,UTTAR PRADESH,IN,False
51278,171-1715786-4917115,05-30-22,Western Dress,XXL,1,INR,791.0,MUMBAI,MAHARASHTRA,IN,False
51280,403-2089212-3421937,05-30-22,Set,XXL,1,INR,999.0,KANNIYAKUMARI,TAMIL NADU,IN,False
51288,404-4253052-4027540,05-30-22,Set,M,1,INR,759.0,HUBBALLI,KARNATAKA,IN,False
51309,406-1521491-0294753,05-30-22,Top,XXL,1,INR,518.0,MUMBAI,MAHARASHTRA,IN,False
51310,403-6042212-7797160,05-30-22,Set,M,1,INR,759.0,SONIPAT,HARYANA,IN,False
51332,403-3155716-8945169,05-30-22,kurta,XXL,1,INR,301.0,KOLLAM,KERALA,IN,False
51333,402-5257074-3418765,05-30-22,kurta,XL,1,INR,382.0,ZIRAKPUR,PUNJAB,IN,False
51335,406-9800000-9524309,05-30-22,Set,L,1,INR,857.0,LUCKNOW,UTTAR PRADESH,IN,False
51338,405-4071190-1179553,05-30-22,kurta,XXL,1,INR,517.0,HYDERABAD,TELANGANA,IN,False
51339,405-4071190-1179553,05-30-22,kurta,XXL,1,INR,696.0,HYDERABAD,TELANGANA,IN,False
51341,405-0091036-1962761,05-30-22,kurta,L,1,INR,405.0,PORT BLAIR,ANDAMAN & NICOBAR ,IN,False
51342,406-7368192-4677118,05-30-22,kurta,3XL,1,INR,382.0,TALIPARAMBA,KERALA,IN,False
51343,405-5091201-8274756,05-30-22,Set,3XL,1,INR,1556.0,AMLA,MADHYA PRADESH,IN,False
51349,403-4520540-8327509,05-30-22,Set,M,1,INR,629.0,VISAKHAPATNAM,ANDHRA PRADESH,IN,False
51361,402-2061222-2465119,05-30-22,Top,L,1,INR,493.0,GURUGRAM,HARYANA,IN,False
51373,407-1916036-6849121,05-30-22,Set,XS,1,INR,786.0,HYDERABAD,TELANGANA,IN,False
51375,402-4733745-7737919,05-30-22,kurta,M,1,INR,469.0,Mumbai,MAHARASHTRA,IN,False
51378,408-2216423-4517101,05-30-22,Set,XL,1,INR,988.0,SIRSA,HARYANA,IN,False
